inventory_id,lens_type,lens_index,coating,sphere_power,cylinder_power,quantity,monthly_demand,reorder_level,source
4288,Single Vision,1.61,Anti-Glare,-4.25,-1.5,4,8,5,Inhouse
4289,Single Vision,1.74,Anti-Glare,-0.25,-1.0,8,10,5,Inhouse
4290,Progressive,1.74,Photochromic,1.75,-1.5,3,11,5,Inhouse
4291,Single Vision,1.61,Blue Cut,-1.5,-1.25,10,10,5,Inhouse
4292,Progressive,1.61,Photochromic,-0.5,-1.0,12,12,5,Inhouse
4293,Progressive,1.61,Blue Cut,-3.25,-1.0,8,9,5,Inhouse
4294,Single Vision,1.56,Photochromic,-3.25,-2.5,9,5,5,Inhouse
4295,Single Vision,1.61,Photochromic,-1.25,-3.5,8,4,5,Inhouse
4296,Progressive,1.67,Hard Coat,-0.5,-0.25,12,7,5,Inhouse
4297,Bifocal,1.67,Hard Coat,1.5,0.0,9,10,5,Inhouse
4298,Progressive,1.74,Blue Cut,-2.75,-1.25,4,6,5,Inhouse
4299,Progressive,1.56,Photochromic,-3.25,-1.25,6,9,5,Inhouse
4300,Bifocal,1.61,Hard Coat,0.25,-0.75,0,5,5,Vendor
4301,Single Vision,1.61,Photochromic,2.75,-0.75,3,10,5,Inhouse
4302,Single Vision,1.67,Blue Cut,0.75,-0.25,10,5,5,Inhouse
4303,Bifocal,1.67,Blue Cut,-1.0,0.0,9,5,5,Inhouse
4304,Single Vision,1.67,Hard Coat,-2.75,-1.25,11,7,5,Inhouse
4305,Progressive,1.56,Hard Coat,-2.75,-1.0,6,8,5,Inhouse
4306,Single Vision,1.74,Anti-Glare,-2.25,-2.5,9,8,5,Inhouse
4307,Single Vision,1.74,Blue Cut,1.5,-0.5,2,8,5,Inhouse
4308,Progressive,1.74,Photochromic,2.5,0.0,7,4,5,Inhouse
4309,Bifocal,1.56,Hard Coat,-0.5,-1.5,9,6,5,Inhouse
4310,Single Vision,1.67,Photochromic,-4.5,-0.75,2,14,5,Inhouse
4311,Progressive,1.74,Hard Coat,-0.75,-0.5,8,2,5,Inhouse
4312,Bifocal,1.56,Anti-Glare,0.0,-1.0,8,5,5,Inhouse
4313,Single Vision,1.67,Photochromic,3.5,-1.0,11,9,5,Inhouse
4314,Single Vision,1.67,Blue Cut,-5.75,0.0,6,9,5,Inhouse
4315,Bifocal,1.67,Blue Cut,-1.5,0.0,11,5,5,Inhouse
4316,Progressive,1.67,Anti-Glare,-3.0,0.0,3,9,5,Inhouse
4317,Progressive,1.74,Blue Cut,-2.5,-0.5,6,7,5,Inhouse
4318,Progressive,1.61,Photochromic,-0.75,-1.75,5,8,5,Inhouse
4319,Single Vision,1.67,Blue Cut,1.25,-1.5,9,14,5,Inhouse
4320,Single Vision,1.74,Blue Cut,-5.5,-0.75,2,4,5,Inhouse
4321,Single Vision,1.74,Anti-Glare,-4.25,-1.0,10,8,5,Inhouse
4322,Progressive,1.67,Blue Cut,-0.75,-1.5,6,6,5,Inhouse
4323,Single Vision,1.67,Blue Cut,-2.25,-1.75,10,9,5,Inhouse
4324,Single Vision,1.56,Anti-Glare,-2.0,-1.0,10,7,5,Inhouse
4325,Progressive,1.74,Blue Cut,-3.75,-1.0,13,7,5,Inhouse
4326,Single Vision,1.67,Photochromic,1.25,-1.0,2,10,5,Inhouse
4327,Progressive,1.61,Photochromic,0.75,-0.75,13,8,5,Inhouse
4328,Single Vision,1.61,Photochromic,-4.75,-0.25,10,10,5,Inhouse
4329,Single Vision,1.56,Anti-Glare,-2.75,-1.0,9,4,5,Inhouse
4330,Progressive,1.56,Photochromic,-2.0,-2.0,12,5,5,Inhouse
4331,Single Vision,1.61,Anti-Glare,-1.75,-2.25,3,4,5,Inhouse
4332,Progressive,1.74,Anti-Glare,-2.5,-0.5,4,11,5,Inhouse
4333,Bifocal,1.61,Hard Coat,-2.75,0.0,12,6,5,Inhouse
4334,Bifocal,1.56,Photochromic,-3.75,-0.25,5,8,5,Inhouse
4335,Single Vision,1.61,Photochromic,-0.75,-2.0,9,15,5,Inhouse
4336,Single Vision,1.67,Blue Cut,1.25,-0.75,2,6,5,Inhouse
4337,Bifocal,1.67,Anti-Glare,-2.75,0.0,10,8,5,Inhouse
4338,Single Vision,1.67,Anti-Glare,-0.5,-1.25,11,5,5,Inhouse
4339,Single Vision,1.67,Anti-Glare,-4.25,-0.25,10,4,5,Inhouse
4340,Single Vision,1.56,Photochromic,0.75,0.0,5,8,5,Inhouse
4341,Single Vision,1.74,Photochromic,-2.0,-0.5,12,5,5,Inhouse
4342,Single Vision,1.67,Photochromic,3.25,-1.25,9,3,5,Inhouse
4343,Single Vision,1.61,Hard Coat,-5.5,0.0,9,7,5,Inhouse
4344,Progressive,1.67,Hard Coat,-1.75,-1.5,7,4,5,Inhouse
4345,Progressive,1.56,Photochromic,-2.5,-1.75,3,6,5,Inhouse
4346,Single Vision,1.74,Anti-Glare,-1.25,-0.5,12,9,5,Inhouse
4347,Single Vision,1.74,Blue Cut,-4.0,-1.25,11,4,5,Inhouse
4348,Bifocal,1.67,Blue Cut,0.5,-0.75,5,10,5,Inhouse
4349,Single Vision,1.61,Photochromic,1.0,-1.25,7,7,5,Inhouse
4350,Single Vision,1.56,Hard Coat,-6.0,-1.25,3,7,5,Inhouse
4351,Single Vision,1.74,Anti-Glare,-5.5,-0.25,11,5,5,Inhouse
4352,Single Vision,1.61,Anti-Glare,0.0,-0.5,11,4,5,Inhouse
4353,Bifocal,1.56,Blue Cut,-5.25,0.0,0,2,5,Vendor
4354,Single Vision,1.56,Hard Coat,-3.75,0.0,12,4,5,Inhouse
4355,Single Vision,1.74,Photochromic,-3.25,-1.0,5,2,5,Inhouse
4356,Progressive,1.67,Anti-Glare,-2.5,-2.0,0,2,5,Vendor
4357,Single Vision,1.74,Blue Cut,-5.75,-0.25,3,7,5,Inhouse
4358,Bifocal,1.56,Blue Cut,2.75,0.0,11,9,5,Inhouse
4359,Progressive,1.56,Hard Coat,-1.25,0.0,10,5,5,Inhouse
4360,Single Vision,1.67,Hard Coat,-1.0,-0.25,12,7,5,Inhouse
4361,Single Vision,1.61,Hard Coat,-4.25,0.0,12,4,5,Inhouse
4362,Single Vision,1.56,Hard Coat,-3.25,-1.25,11,10,5,Inhouse
4363,Single Vision,1.61,Anti-Glare,-1.0,-2.75,7,9,5,Inhouse
4364,Single Vision,1.61,Blue Cut,-3.5,-2.25,7,6,5,Inhouse
4365,Bifocal,1.56,Anti-Glare,-3.0,0.0,8,5,5,Inhouse
4366,Single Vision,1.67,Anti-Glare,-6.0,-1.0,10,5,5,Inhouse
4367,Progressive,1.61,Photochromic,-2.0,0.0,5,6,5,Inhouse
4368,Bifocal,1.61,Blue Cut,-3.5,-0.75,3,7,5,Inhouse
4369,Single Vision,1.74,Photochromic,-0.75,-2.0,5,8,5,Inhouse
4370,Single Vision,1.74,Hard Coat,-3.25,-0.75,6,6,5,Inhouse
4371,Progressive,1.61,Blue Cut,3.5,0.0,5,9,5,Inhouse
4372,Bifocal,1.61,Anti-Glare,-3.5,-0.5,3,4,5,Inhouse
4373,Single Vision,1.74,Anti-Glare,1.0,0.0,12,5,5,Inhouse
4374,Progressive,1.74,Hard Coat,-0.75,0.0,5,8,5,Inhouse
4375,Progressive,1.67,Hard Coat,-4.5,-0.5,4,5,5,Inhouse
4376,Progressive,1.74,Hard Coat,2.25,-1.25,0,2,5,Vendor
4377,Single Vision,1.74,Anti-Glare,-0.75,0.0,6,8,5,Inhouse
4378,Progressive,1.61,Photochromic,-1.25,-0.5,11,5,5,Inhouse
4379,Single Vision,1.74,Photochromic,-5.0,-1.0,12,7,5,Inhouse
4380,Progressive,1.56,Photochromic,0.75,0.0,9,3,5,Inhouse
4381,Single Vision,1.56,Photochromic,-3.25,-0.75,5,9,5,Inhouse
4382,Progressive,1.56,Blue Cut,-0.5,0.0,12,7,5,Inhouse
4383,Progressive,1.67,Hard Coat,0.0,-0.5,8,11,5,Inhouse
4384,Bifocal,1.56,Blue Cut,-1.75,-1.5,10,8,5,Inhouse
4385,Single Vision,1.61,Blue Cut,0.75,-0.25,3,6,5,Inhouse
4386,Bifocal,1.56,Hard Coat,1.5,-1.0,10,7,5,Inhouse
4387,Single Vision,1.67,Hard Coat,-4.0,-2.75,5,11,5,Inhouse
4388,Progressive,1.61,Hard Coat,-3.75,0.0,10,15,5,Inhouse
4389,Single Vision,1.61,Blue Cut,0.75,0.0,0,1,5,Vendor
4390,Progressive,1.56,Anti-Glare,1.25,-1.5,8,9,5,Inhouse
4391,Single Vision,1.74,Anti-Glare,1.5,-0.75,4,5,5,Inhouse
4392,Single Vision,1.56,Hard Coat,2.75,-1.25,8,6,5,Inhouse
4393,Bifocal,1.74,Anti-Glare,1.25,-0.5,0,2,5,Vendor
4394,Bifocal,1.56,Blue Cut,-0.25,0.0,5,7,5,Inhouse
4395,Single Vision,1.56,Anti-Glare,0.5,-2.75,6,11,5,Inhouse
4396,Single Vision,1.56,Anti-Glare,3.75,0.0,2,8,5,Inhouse
4397,Progressive,1.61,Anti-Glare,2.0,0.0,7,6,5,Inhouse
4398,Bifocal,1.67,Photochromic,-1.25,-0.5,8,6,5,Inhouse
4399,Single Vision,1.67,Anti-Glare,-2.25,-1.75,12,11,5,Inhouse
4400,Progressive,1.56,Photochromic,1.75,-1.25,6,8,5,Inhouse
4401,Single Vision,1.74,Photochromic,-2.0,-1.0,12,6,5,Inhouse
4402,Progressive,1.67,Anti-Glare,-1.75,-2.25,12,3,5,Inhouse
4403,Bifocal,1.74,Blue Cut,-4.25,-0.25,6,13,5,Inhouse
4404,Single Vision,1.56,Photochromic,-6.0,-1.5,5,6,5,Inhouse
4405,Bifocal,1.56,Anti-Glare,-2.5,-1.5,5,2,5,Inhouse
4406,Single Vision,1.61,Blue Cut,0.75,-1.0,9,8,5,Inhouse
4407,Single Vision,1.67,Blue Cut,0.25,-0.75,5,6,5,Inhouse
4408,Progressive,1.56,Photochromic,-4.75,-1.25,10,7,5,Inhouse
4409,Single Vision,1.61,Hard Coat,-2.0,-0.5,8,13,5,Inhouse
4410,Progressive,1.74,Photochromic,-2.0,-1.5,11,8,5,Inhouse
4411,Single Vision,1.56,Hard Coat,2.75,-0.5,7,11,5,Inhouse
4412,Single Vision,1.61,Photochromic,-1.5,-0.25,2,8,5,Inhouse
4413,Single Vision,1.67,Photochromic,-5.25,-2.0,9,7,5,Inhouse
4414,Single Vision,1.61,Photochromic,-3.5,-1.5,7,10,5,Inhouse
4415,Single Vision,1.56,Anti-Glare,-0.25,-0.5,7,9,5,Inhouse
4416,Bifocal,1.67,Photochromic,1.5,-1.5,3,7,5,Inhouse
4417,Single Vision,1.61,Hard Coat,2.25,-1.0,12,7,5,Inhouse
4418,Single Vision,1.56,Anti-Glare,-5.25,-0.5,6,2,5,Inhouse
4419,Single Vision,1.67,Photochromic,-5.75,-1.0,5,12,5,Inhouse
4420,Single Vision,1.67,Anti-Glare,-3.0,-1.25,8,8,5,Inhouse
4421,Single Vision,1.56,Hard Coat,-2.0,-1.75,12,5,5,Inhouse
4422,Single Vision,1.56,Photochromic,-2.25,-1.0,3,6,5,Inhouse
4423,Single Vision,1.67,Blue Cut,-0.25,-2.5,10,8,5,Inhouse
4424,Single Vision,1.56,Anti-Glare,-5.5,-1.0,6,2,5,Inhouse
4425,Bifocal,1.56,Photochromic,0.25,-1.5,5,9,5,Inhouse
4426,Single Vision,1.56,Hard Coat,-0.75,-1.75,12,9,5,Inhouse
4427,Progressive,1.74,Anti-Glare,-1.25,-1.5,0,2,5,Vendor
4428,Single Vision,1.67,Photochromic,-3.25,-1.0,2,12,5,Inhouse
4429,Progressive,1.74,Anti-Glare,-1.0,0.0,8,12,5,Inhouse
4430,Bifocal,1.67,Anti-Glare,3.0,0.0,6,3,5,Inhouse
4431,Bifocal,1.74,Blue Cut,-1.25,0.0,0,2,5,Vendor
4432,Single Vision,1.61,Blue Cut,1.25,-2.75,11,2,5,Inhouse
4433,Progressive,1.67,Anti-Glare,-0.75,-0.5,10,8,5,Inhouse
4434,Progressive,1.74,Photochromic,2.0,-0.75,2,6,5,Inhouse
4435,Single Vision,1.74,Photochromic,0.5,-1.25,8,11,5,Inhouse
4436,Single Vision,1.74,Photochromic,-3.25,-0.5,4,9,5,Inhouse
4437,Single Vision,1.67,Photochromic,-1.75,-2.25,11,8,5,Inhouse
4438,Bifocal,1.61,Anti-Glare,-0.5,-2.0,12,9,5,Inhouse
4439,Single Vision,1.74,Blue Cut,2.5,-1.25,10,6,5,Inhouse
4440,Single Vision,1.67,Anti-Glare,-5.0,-1.25,9,8,5,Inhouse
4441,Single Vision,1.74,Hard Coat,0.25,-2.5,3,4,5,Inhouse
4442,Progressive,1.74,Blue Cut,-1.25,-0.5,11,6,5,Inhouse
4443,Single Vision,1.74,Hard Coat,3.25,-1.5,9,6,5,Inhouse
4444,Progressive,1.74,Photochromic,-1.0,-0.5,12,5,5,Inhouse
4445,Progressive,1.56,Anti-Glare,-6.0,-2.25,10,5,5,Inhouse
4446,Single Vision,1.74,Anti-Glare,-1.5,-2.0,10,10,5,Inhouse
4447,Single Vision,1.74,Blue Cut,-3.0,-0.75,2,5,5,Inhouse
4448,Bifocal,1.56,Hard Coat,0.25,0.0,8,14,5,Inhouse
4449,Single Vision,1.56,Blue Cut,-1.25,-1.25,2,4,5,Inhouse
4450,Single Vision,1.56,Blue Cut,-5.5,-0.75,8,7,5,Inhouse
4451,Single Vision,1.67,Hard Coat,-4.5,-1.0,7,7,5,Inhouse
4452,Progressive,1.67,Blue Cut,-2.0,-0.5,11,4,5,Inhouse
4453,Single Vision,1.74,Photochromic,-3.25,0.0,0,2,5,Vendor
4454,Progressive,1.67,Blue Cut,-4.75,0.0,6,10,5,Inhouse
4455,Bifocal,1.56,Anti-Glare,-1.0,-0.75,3,9,5,Inhouse
4456,Single Vision,1.61,Anti-Glare,-0.5,-0.25,10,6,5,Inhouse
4457,Single Vision,1.74,Hard Coat,1.0,-2.0,10,8,5,Inhouse
4458,Single Vision,1.74,Anti-Glare,-0.5,-0.25,2,9,5,Inhouse
4459,Single Vision,1.61,Hard Coat,2.25,-1.5,3,11,5,Inhouse
4460,Bifocal,1.74,Anti-Glare,-1.75,-0.5,0,5,5,Vendor
4461,Single Vision,1.74,Hard Coat,-2.0,-1.25,10,9,5,Inhouse
4462,Progressive,1.74,Blue Cut,1.0,-2.25,10,9,5,Inhouse
4463,Single Vision,1.67,Hard Coat,-2.75,-0.25,2,6,5,Inhouse
4464,Single Vision,1.67,Hard Coat,-5.75,-1.5,5,10,5,Inhouse
4465,Progressive,1.67,Photochromic,0.75,-1.25,6,8,5,Inhouse
4466,Single Vision,1.61,Blue Cut,-2.75,-2.25,2,10,5,Inhouse
4467,Progressive,1.67,Hard Coat,-1.0,-1.25,5,8,5,Inhouse
4468,Progressive,1.67,Photochromic,1.0,0.0,4,8,5,Inhouse
4469,Single Vision,1.56,Photochromic,-0.25,-0.5,9,5,5,Inhouse
4470,Single Vision,1.67,Anti-Glare,-0.5,-0.5,9,8,5,Inhouse
4471,Single Vision,1.67,Hard Coat,-2.25,-0.25,12,5,5,Inhouse
4472,Single Vision,1.74,Blue Cut,-1.0,-0.5,10,9,5,Inhouse
4473,Single Vision,1.61,Blue Cut,-4.75,-2.0,12,9,5,Inhouse
4474,Progressive,1.74,Blue Cut,-3.5,0.0,4,8,5,Inhouse
4475,Progressive,1.74,Hard Coat,-0.5,0.0,12,8,5,Inhouse
4476,Single Vision,1.56,Blue Cut,-3.5,-2.0,7,11,5,Inhouse
4477,Single Vision,1.74,Photochromic,1.25,-0.25,0,1,5,Vendor
4478,Single Vision,1.67,Photochromic,-3.25,-2.5,3,8,5,Inhouse
4479,Bifocal,1.74,Photochromic,-4.5,-0.75,5,5,5,Inhouse
4480,Single Vision,1.61,Photochromic,-1.5,-2.25,12,6,5,Inhouse
4481,Progressive,1.67,Blue Cut,-4.75,-0.75,6,7,5,Inhouse
4482,Progressive,1.56,Photochromic,-0.5,-1.75,10,8,5,Inhouse
4483,Single Vision,1.56,Hard Coat,3.0,-0.75,12,5,5,Inhouse
4484,Progressive,1.61,Hard Coat,-1.75,-0.25,12,5,5,Inhouse
4485,Single Vision,1.56,Anti-Glare,-1.75,-1.75,10,6,5,Inhouse
4486,Single Vision,1.56,Hard Coat,2.0,-3.5,9,9,5,Inhouse
4487,Progressive,1.56,Blue Cut,-2.25,-0.5,7,5,5,Inhouse
4488,Single Vision,1.56,Anti-Glare,-3.0,-1.0,11,8,5,Inhouse
4489,Single Vision,1.74,Blue Cut,-1.5,-0.5,7,6,5,Inhouse
4490,Progressive,1.56,Hard Coat,0.25,-0.25,3,4,5,Inhouse
4491,Progressive,1.61,Hard Coat,-0.5,-2.5,12,10,5,Inhouse
4492,Single Vision,1.56,Photochromic,0.25,-1.0,9,10,5,Inhouse
4493,Progressive,1.74,Anti-Glare,-1.75,0.0,2,2,5,Inhouse
4494,Bifocal,1.74,Blue Cut,-1.0,-1.25,8,7,5,Inhouse
4495,Progressive,1.56,Photochromic,0.5,-2.75,2,6,5,Inhouse
4496,Single Vision,1.61,Hard Coat,-2.75,-1.5,9,5,5,Inhouse
4497,Bifocal,1.61,Blue Cut,-3.25,-1.5,9,11,5,Inhouse
4498,Single Vision,1.61,Anti-Glare,1.25,-2.5,9,4,5,Inhouse
4499,Single Vision,1.56,Hard Coat,-5.5,-0.25,6,13,5,Inhouse
4500,Progressive,1.61,Anti-Glare,-2.5,0.0,7,5,5,Inhouse
4501,Single Vision,1.56,Blue Cut,-4.75,-1.75,12,11,5,Inhouse
4502,Progressive,1.67,Anti-Glare,0.5,0.0,6,11,5,Inhouse
4503,Bifocal,1.56,Hard Coat,-0.75,-0.5,7,2,5,Inhouse
4504,Single Vision,1.67,Hard Coat,-6.0,0.0,7,7,5,Inhouse
4505,Single Vision,1.74,Hard Coat,-6.0,-0.75,7,8,5,Inhouse
4506,Progressive,1.56,Blue Cut,-3.5,0.0,3,7,5,Inhouse
4507,Single Vision,1.67,Blue Cut,0.0,-2.0,3,10,5,Inhouse
4508,Bifocal,1.74,Blue Cut,-0.5,-0.5,6,15,5,Inhouse
4509,Progressive,1.74,Blue Cut,-1.25,0.0,0,2,5,Vendor
4510,Progressive,1.67,Photochromic,-4.0,-1.0,6,4,5,Inhouse
4511,Single Vision,1.74,Photochromic,-6.0,-2.75,4,4,5,Inhouse
4512,Progressive,1.74,Anti-Glare,0.5,-0.5,12,5,5,Inhouse
4513,Progressive,1.74,Blue Cut,-0.25,-1.25,2,3,5,Inhouse
4514,Single Vision,1.56,Photochromic,1.25,-2.75,4,11,5,Inhouse
4515,Progressive,1.61,Anti-Glare,-4.75,0.0,0,2,5,Vendor
4516,Single Vision,1.61,Blue Cut,1.5,-0.5,7,5,5,Inhouse
4517,Single Vision,1.67,Anti-Glare,-1.75,-0.5,2,8,5,Inhouse
4518,Single Vision,1.56,Photochromic,1.75,0.0,3,3,5,Inhouse
4519,Progressive,1.61,Photochromic,-0.75,-1.5,8,4,5,Inhouse
4520,Single Vision,1.56,Hard Coat,-3.25,-0.5,3,10,5,Inhouse
4521,Single Vision,1.61,Photochromic,-5.0,-1.75,2,8,5,Inhouse
4522,Progressive,1.61,Photochromic,2.0,-1.5,12,5,5,Inhouse
4523,Progressive,1.67,Anti-Glare,-3.75,-2.0,9,8,5,Inhouse
4524,Single Vision,1.67,Blue Cut,-1.5,-2.0,0,3,5,Vendor
4525,Single Vision,1.74,Hard Coat,2.75,-0.75,10,9,5,Inhouse
4526,Single Vision,1.61,Blue Cut,0.25,-2.5,4,7,5,Inhouse
4527,Progressive,1.56,Photochromic,-4.0,-0.25,12,6,5,Inhouse
4528,Progressive,1.67,Anti-Glare,-0.5,0.0,12,8,5,Inhouse
4529,Single Vision,1.61,Blue Cut,0.5,-3.0,3,5,5,Inhouse
4530,Progressive,1.61,Photochromic,0.5,-1.75,2,4,5,Inhouse
4531,Progressive,1.74,Hard Coat,0.0,-0.25,3,7,5,Inhouse
4532,Bifocal,1.67,Hard Coat,-2.75,0.0,2,4,5,Inhouse
4533,Single Vision,1.67,Hard Coat,-2.75,-1.5,12,4,5,Inhouse
4534,Single Vision,1.74,Photochromic,-2.5,-0.5,9,7,5,Inhouse
4535,Bifocal,1.61,Blue Cut,-1.5,-0.5,3,8,5,Inhouse
4536,Single Vision,1.56,Photochromic,-2.5,-0.25,8,9,5,Inhouse
4537,Single Vision,1.67,Photochromic,-3.25,-1.5,5,11,5,Inhouse
4538,Single Vision,1.67,Photochromic,-3.0,-1.75,3,8,5,Inhouse
4539,Progressive,1.61,Blue Cut,-5.5,-0.25,9,7,5,Inhouse
4540,Single Vision,1.61,Photochromic,-6.0,-0.5,12,8,5,Inhouse
4541,Bifocal,1.74,Hard Coat,-3.25,0.0,0,2,5,Vendor
4542,Single Vision,1.56,Photochromic,0.75,-2.25,5,9,5,Inhouse
4543,Single Vision,1.56,Blue Cut,-1.25,-2.0,7,5,5,Inhouse
4544,Progressive,1.61,Photochromic,3.75,-0.5,2,12,5,Inhouse
4545,Progressive,1.67,Hard Coat,1.75,0.0,2,8,5,Inhouse
4546,Progressive,1.67,Photochromic,-1.75,-0.25,3,9,5,Inhouse
4547,Progressive,1.61,Anti-Glare,-1.5,-1.25,4,4,5,Inhouse
4548,Bifocal,1.67,Hard Coat,2.0,-1.25,3,4,5,Inhouse
4549,Single Vision,1.56,Hard Coat,2.5,-1.25,9,13,5,Inhouse
4550,Single Vision,1.67,Anti-Glare,0.5,-0.25,3,4,5,Inhouse
4551,Progressive,1.67,Photochromic,-3.25,0.0,8,11,5,Inhouse
4552,Single Vision,1.56,Photochromic,-0.5,-1.0,11,11,5,Inhouse
4553,Progressive,1.67,Photochromic,2.75,-0.25,6,11,5,Inhouse
4554,Progressive,1.61,Blue Cut,1.0,0.0,6,3,5,Inhouse
4555,Progressive,1.74,Hard Coat,-2.75,-1.25,8,8,5,Inhouse
4556,Progressive,1.61,Anti-Glare,-2.75,-2.25,11,10,5,Inhouse
4557,Progressive,1.56,Photochromic,1.75,-3.25,0,5,5,Vendor
4558,Single Vision,1.74,Photochromic,-5.75,-1.0,10,5,5,Inhouse
4559,Single Vision,1.56,Photochromic,-1.75,-0.25,3,5,5,Inhouse
4560,Progressive,1.74,Anti-Glare,0.25,0.0,7,5,5,Inhouse
4561,Bifocal,1.56,Anti-Glare,0.25,-0.5,4,3,5,Inhouse
4562,Single Vision,1.56,Anti-Glare,-3.75,-1.0,7,5,5,Inhouse
4563,Single Vision,1.74,Hard Coat,-1.0,-1.5,8,12,5,Inhouse
4564,Progressive,1.56,Anti-Glare,1.75,-1.0,2,9,5,Inhouse
4565,Single Vision,1.61,Anti-Glare,-3.25,-1.5,12,4,5,Inhouse
4566,Single Vision,1.61,Blue Cut,-2.75,-2.0,5,12,5,Inhouse
4567,Single Vision,1.74,Hard Coat,0.0,-0.75,10,17,5,Inhouse
4568,Single Vision,1.61,Hard Coat,-1.5,-2.75,12,7,5,Inhouse
4569,Single Vision,1.61,Hard Coat,0.75,-1.25,11,6,5,Inhouse
4570,Single Vision,1.67,Blue Cut,2.0,-1.0,3,6,5,Inhouse
4571,Single Vision,1.61,Anti-Glare,-0.5,-0.75,9,3,5,Inhouse
4572,Single Vision,1.67,Photochromic,-2.25,-0.25,6,7,5,Inhouse
4573,Bifocal,1.74,Hard Coat,-1.75,-1.75,11,6,5,Inhouse
4574,Progressive,1.56,Hard Coat,-3.0,-0.75,12,3,5,Inhouse
4575,Single Vision,1.67,Anti-Glare,-4.75,-0.5,8,7,5,Inhouse
4576,Single Vision,1.74,Hard Coat,-0.25,-0.75,7,7,5,Inhouse
4577,Single Vision,1.61,Hard Coat,3.0,-1.0,2,12,5,Inhouse
4578,Single Vision,1.61,Anti-Glare,-3.5,-2.0,11,7,5,Inhouse
4579,Bifocal,1.74,Photochromic,-1.75,-2.0,9,6,5,Inhouse
4580,Single Vision,1.67,Anti-Glare,0.25,-2.25,12,9,5,Inhouse
4581,Single Vision,1.56,Hard Coat,-0.5,-1.5,0,1,5,Vendor
4582,Single Vision,1.56,Hard Coat,-1.25,-0.5,3,14,5,Inhouse
4583,Progressive,1.67,Anti-Glare,-2.25,-1.75,8,5,5,Inhouse
4584,Single Vision,1.61,Photochromic,0.0,-2.5,13,10,5,Inhouse
4585,Bifocal,1.56,Hard Coat,-0.25,-1.5,3,7,5,Inhouse
4586,Progressive,1.61,Hard Coat,0.0,-0.75,10,6,5,Inhouse
4587,Bifocal,1.56,Photochromic,-4.75,-0.75,8,12,5,Inhouse
4588,Progressive,1.61,Hard Coat,0.25,-1.75,2,8,5,Inhouse
4589,Progressive,1.56,Hard Coat,-3.0,0.0,12,11,5,Inhouse
4590,Single Vision,1.61,Photochromic,-2.0,-3.5,7,11,5,Inhouse
4591,Single Vision,1.67,Blue Cut,-0.25,-3.75,5,9,5,Inhouse
4592,Single Vision,1.56,Anti-Glare,0.75,-0.25,5,14,5,Inhouse
4593,Progressive,1.56,Hard Coat,-1.5,-0.25,11,8,5,Inhouse
4594,Single Vision,1.74,Photochromic,-0.25,-0.25,8,7,5,Inhouse
4595,Progressive,1.61,Hard Coat,-1.5,-1.5,6,7,5,Inhouse
4596,Single Vision,1.67,Blue Cut,2.0,-1.5,9,7,5,Inhouse
4597,Progressive,1.74,Photochromic,-2.75,0.0,7,7,5,Inhouse
4598,Progressive,1.56,Blue Cut,-2.0,-2.5,5,8,5,Inhouse
4599,Single Vision,1.67,Anti-Glare,1.5,-1.0,8,3,5,Inhouse
4600,Bifocal,1.74,Anti-Glare,-3.5,-1.75,3,7,5,Inhouse
4601,Single Vision,1.74,Blue Cut,1.25,-1.5,11,7,5,Inhouse
4602,Bifocal,1.67,Anti-Glare,-1.0,-0.75,2,11,5,Inhouse
4603,Single Vision,1.74,Photochromic,-1.0,0.0,9,5,5,Inhouse
4604,Bifocal,1.56,Blue Cut,0.25,0.0,5,6,5,Inhouse
4605,Single Vision,1.56,Blue Cut,-4.5,-0.25,9,9,5,Inhouse
4606,Progressive,1.61,Anti-Glare,-1.5,-1.75,7,8,5,Inhouse
4607,Single Vision,1.61,Photochromic,-5.25,-1.5,4,10,5,Inhouse
4608,Single Vision,1.56,Photochromic,-1.25,-0.75,11,3,5,Inhouse
4609,Single Vision,1.67,Anti-Glare,2.25,-2.5,7,8,5,Inhouse
4610,Progressive,1.74,Hard Coat,-3.5,-2.25,8,5,5,Inhouse
4611,Single Vision,1.67,Blue Cut,-0.25,-2.0,5,6,5,Inhouse
4612,Single Vision,1.74,Photochromic,-2.5,-2.25,11,7,5,Inhouse
4613,Single Vision,1.74,Hard Coat,-1.25,-0.75,3,12,5,Inhouse
4614,Single Vision,1.61,Anti-Glare,-0.75,-0.75,11,9,5,Inhouse
4615,Single Vision,1.74,Anti-Glare,-3.25,-0.75,8,9,5,Inhouse
4616,Single Vision,1.61,Photochromic,-1.5,-1.75,9,8,5,Inhouse
4617,Bifocal,1.67,Anti-Glare,-2.0,0.0,3,10,5,Inhouse
4618,Single Vision,1.56,Anti-Glare,-3.5,0.0,10,5,5,Inhouse
4619,Single Vision,1.56,Hard Coat,3.5,-0.5,2,6,5,Inhouse
4620,Single Vision,1.56,Blue Cut,-2.5,0.0,9,5,5,Inhouse
4621,Single Vision,1.74,Hard Coat,-5.75,-2.75,4,5,5,Inhouse
4622,Progressive,1.67,Blue Cut,-0.5,0.0,4,6,5,Inhouse
4623,Single Vision,1.61,Blue Cut,2.75,-1.5,7,9,5,Inhouse
4624,Single Vision,1.74,Photochromic,-1.75,-2.0,5,11,5,Inhouse
4625,Bifocal,1.56,Photochromic,-4.75,-0.5,8,6,5,Inhouse
4626,Single Vision,1.56,Photochromic,-0.25,-1.0,2,5,5,Inhouse
